"player_id","player","position_mode","kicks","marks","handballs","disposals","effective_disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","brownlow_votes","contested_possessions","uncontested_possessions","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","afl_fantasy_score","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","hitout_win_percentage","intercept_marks","marks_on_lead","pressure_acts","rating_points","ruck_contests","score_launches","shots_at_goal","spoils"
11629,"Mark Austin","BACK",5.20689655172414,3.13793103448276,4.62068965517241,9.82758620689655,7.75862068965517,78.5172413793103,0.0344827586206897,0,0.0344827586206897,1.41379310344828,1.13793103448276,0.793103448275862,0.344827586206897,1.62068965517241,0.655172413793103,0.758620689655172,0,4,5.72413793103448,0.724137931034483,0,4.72413793103448,0.137931034482759,0,88.2068965517241,38.551724137931,0.0344827586206897,0.310344827586207,1.44827586206897,109.758620689655,1.51724137931034,3.51724137931034,0.0689655172413793,0.620689655172414,2.31034482758621,0.551724137931034,0.137931034482759,3.89655172413793,3.75862068965517,0.0689655172413793,2.55172413793103,0,0.493103448275862,0.862068965517241,0.0344827586206897,5.17241379310345,5.23103448275862,0.413793103448276,0.551724137931034,0.0344827586206897,4.20689655172414
11631,"Paul Stewart","BACK",6.94736842105263,3.71929824561404,4.92982456140351,11.8771929824561,8.94736842105263,73.3684210526316,0.508771929824561,0.228070175438596,0.0350877192982456,2.10526315789474,1.05263157894737,1.57894736842105,0.526315789473684,1.68421052631579,0.526315789473684,0.684210526315789,0.0350877192982456,4.15789473684211,7.71929824561404,0.350877192982456,0.385964912280702,1.94736842105263,0.140350877192982,0.368421052631579,74.1228070175439,52.0701754385965,0.12280701754386,0.403508771929825,2.91228070175439,181.491228070175,2.26315789473684,3.19298245614035,0.43859649122807,0.280701754385965,0.842105263157895,0.403508771929825,0.0701754385964912,4.15789473684211,4.71929824561404,0.56140350877193,3.21052631578947,0.0175438596491228,0,0.842105263157895,0.157894736842105,8.8421052631579,6.60701754385965,0.0526315789473684,0.719298245614035,0.894736842105263,1.3859649122807
11632,"Trent West","RUCK",5.1,2.5,4.68,9.78,6.62,67.86,0.36,0.22,22.6,1.92,0.42,1.82,1.42,2.26,1.08,1.24,0,4.7,5.14,0.54,0.42,3.56,0.02,0.26,79.96,62.18,0.64,0.78,3.7,129.28,2.14,1.66,0.3,0.12,0.46,0.7,0.24,4.02,2.8,0.4,2.76,5.96,39.084,0.52,0.22,9.2,7.714,57.12,1.86,0.8,2.82
11633,"Nathan Brown","BACK",3.90977443609023,2.86466165413534,5.02255639097744,8.93233082706767,7.65648854961832,84.6766917293233,0.0075187969924812,0.0075187969924812,0.0451127819548872,1.73684210526316,1.62406015037594,0.481203007518797,0.142857142857143,1.40601503759399,0.43609022556391,0.849624060150376,0,3.33834586466165,5.69924812030075,0.390977443609023,0,7.4812030075188,0.075187969924812,0.0300751879699248,87.1353383458647,35.3007518796992,0,0.150375939849624,1.3030303030303,97.2348484848485,1.23484848484848,3.88636363636364,0.00757575757575758,0.885496183206107,3.6793893129771,0.0305343511450382,0.0229007633587786,5.32824427480916,3.02290076335878,0.00763358778625954,2.24427480916031,0,1.0175572519084,0.900763358778626,0,6.83969465648855,6.46240601503759,0.16030534351145,0.595419847328244,0.0227272727272727,6.68702290076336
11634,"Jarryn Geary","BACK",8.78709677419355,3.92903225806452,7.98064516129032,16.7677419354839,12.858064516129,76.9548387096774,0.148387096774194,0.0903225806451613,0,2.47096774193548,2.35483870967742,1.4,0.683870967741935,1.90967741935484,0.632258064516129,0.716129032258065,0.0193548387096774,5.44516129032258,11.4516129032258,0.4,0.148387096774194,2.70967741935484,0.72258064516129,0.258064516129032,83.6709677419355,63.5519480519481,0.148387096774194,0.541935483870968,3.09677419354839,206.264516129032,2.75483870967742,4.96129032258064,0.187096774193548,0.329032258064516,0.993548387096774,0.193548387096774,0.0709677419354839,7.63225806451613,5.96774193548387,0.232258064516129,4.01290322580645,0,0,0.935483870967742,0.0709677419354839,11.7612903225806,8.42903225806452,0.0129032258064516,0.896774193548387,0.341935483870968,1.81290322580645
11635,"Craig Bird","MID",9.51578947368421,2.57894736842105,9.1578947368421,18.6736842105263,13.1368421052632,71.4736842105263,0.357894736842105,0.273684210526316,0,4.62105263157895,1.24210526315789,2.64210526315789,3.11578947368421,2.15789473684211,0.621052631578947,0.726315789473684,0.0421052631578947,8.34736842105263,10.3578947368421,0.126315789473684,0.273684210526316,1.04210526315789,0.105263157894737,0.389473684210526,73.2526315789474,73.9473684210526,0.863157894736842,2.2,4.38947368421053,231.063157894737,3.28421052631579,2.33684210526316,0.884210526315789,0.0315789473684211,0.157894736842105,0.178947368421053,0.0526315789473684,7.73684210526316,5.57894736842105,1.26315789473684,6.7578947368421,0,0,0.157894736842105,0.0947368421052632,16.7157894736842,9.47263157894737,0.0105263157894737,1.01052631578947,0.789473684210526,0.326315789473684
11636,"David Mackay","WING",9.26486486486487,2.98918918918919,7.25945945945946,16.5243243243243,12.4728260869565,74.6864864864865,0.286486486486487,0.313513513513514,0.0324324324324324,3.35675675675676,1.91351351351351,2.63783783783784,1.16216216216216,1.92432432432432,0.686486486486486,0.648648648648649,0.00540540540540541,5.18918918918919,11.3675675675676,0.118918918918919,0.178378378378378,1.32432432432432,0.816216216216216,0.335135135135135,77.9027027027027,65.4918918918919,0.189189189189189,0.989189189189189,4.40760869565217,296.809782608696,2.89673913043478,3.0054347826087,0.271739130434783,0.206521739130435,0.472826086956522,0.190217391304348,0.0271739130434783,8.72826086956522,6.22282608695652,0.396739130434783,3.97826086956522,0.00543478260869565,0,0.41304347826087,0.0815217391304348,15.7554347826087,8.7654054054054,0,0.983695652173913,0.690217391304348,0.766304347826087
11637,"Kurt Tippett","FWD",7.06315789473684,4.07368421052632,4.66315789473684,11.7263157894737,7.75268817204301,65.6421052631579,1.85263157894737,1.08421052631579,12.2947368421053,2.24210526315789,0.231578947368421,1.78947368421053,1.33684210526316,2.14736842105263,1.25263157894737,1.26315789473684,0.0842105263157895,7.30526315789474,4.62105263157895,1.82105263157895,2.05263157894737,2.05263157894737,0.0105263157894737,0.431578947368421,79.4631578947368,73.6631578947368,0.578947368421053,0.736842105263158,5.90425531914894,176.489361702128,2.54255319148936,0.946808510638298,0.712765957446808,0.043010752688172,0.301075268817204,3.68817204301075,1.29032258064516,2.17204301075269,4.21505376344086,1.49462365591398,3.63440860215054,2.97849462365591,43.994623655914,0.32258064516129,1.09677419354839,8.43010752688172,10.8084210526316,25.5268817204301,1.21505376344086,3.19148936170213,1.38709677419355
11638,"Cyril Rioli","FWD",9.19811320754717,3.60377358490566,5.43396226415094,14.6320754716981,10.5943396226415,72.9056603773585,1.64150943396226,0.839622641509434,0.122641509433962,4.65094339622642,0.273584905660377,3.40566037735849,2.04716981132075,1.81132075471698,1.06603773584906,0.783018867924528,0.254716981132075,7.65094339622642,7.50943396226415,0.537735849056604,1.22641509433962,2.0377358490566,0.849056603773585,1,76.0660377358491,77.4056603773585,0.990566037735849,1.04716981132075,6.85849056603774,254.094339622642,2.31132075471698,1.57547169811321,1.61320754716981,0.0283018867924528,0.0849056603773585,1.11320754716981,0.443396226415094,4.5377358490566,6.30188679245283,1.60377358490566,4.64150943396226,0.0471698113207547,2.83018867924528,0.179245283018868,0.575471698113208,16.2547169811321,14.6179245283019,0.0471698113207547,1.22641509433962,2.70754716981132,0.707547169811321
11640,"Cale Morton","WING",9.25,3.66666666666667,5.66666666666667,14.9166666666667,10.25,69.5833333333333,0.25,0.416666666666667,0.583333333333333,1.66666666666667,2.16666666666667,2.41666666666667,1.75,2,0.666666666666667,0.416666666666667,0,4.25,10.75,0.0833333333333333,0.0833333333333333,1.33333333333333,0.916666666666667,0,63.5,58.6666666666667,0.416666666666667,1.41666666666667,2.41666666666667,293.333333333333,2.66666666666667,1.83333333333333,0.166666666666667,0,0.0833333333333333,0.25,0.0833333333333333,6.91666666666667,6.16666666666667,0.333333333333333,3.16666666666667,0.0833333333333333,8.33333333333333,0.5,0,12.1666666666667,6.70833333333333,0.0833333333333333,0.833333333333333,0.666666666666667,0.833333333333333
